gene_id	gene_name	gene_type	strand	mappability	contig	TSS
ENSG00000083454.21	P2RX5	protein_coding	-	0.99018	chr17	3696404
ENSG00000262692.1	CTD-3195I5.3	antisense	+	0.96907	chr17	3721628
ENSG00000177602.5	GSG2	protein_coding	+	0.97984	chr17	3723903
ENSG00000083457.11	ITGAE	protein_coding	-	0.99345	chr17	3801243
ENSG00000074356.16	NCBP3	protein_coding	-	0.92856	chr17	3846251
ENSG00000004660.14	CAMKK1	protein_coding	-	0.98901	chr17	3893044
ENSG00000108405.3	P2RX1	protein_coding	-	1.0	chr17	3916500
ENSG00000074370.17	ATP2A3	protein_coding	-	1.0	chr17	3964464
ENSG00000263312.1	LINC01975	lincRNA	+	1.0	chr17	3977103
ENSG00000074755.14	ZZEF1	protein_coding	-	0.98263	chr17	4143020
ENSG00000167740.9	CYB5D2	protein_coding	+	0.90064	chr17	4143168
ENSG00000263219.1	RYKP1	processed_pseudogene	+	0.9405	chr17	4222091
ENSG00000185722.16	ANKFY1	protein_coding	-	0.99541	chr17	4263977
ENSG00000274363.1	RP11-104O19.4	lincRNA	+	1.0	chr17	4267691
ENSG00000261868.1	MFSD1P1	processed_pseudogene	+	0.99082	chr17	4301372
ENSG00000132388.12	UBE2G1	protein_coding	-	0.93557	chr17	4366628
ENSG00000182557.7	SPNS3	protein_coding	+	1.0	chr17	4433688
ENSG00000262823.1	RP13-580F15.2	antisense	-	0.88029	chr17	4486353
ENSG00000183018.8	SPNS2	protein_coding	+	0.99982	chr17	4498838
ENSG00000229782.1	AC118754.4	antisense	-	1.0	chr17	4499674
ENSG00000132382.14	MYBBP1A	protein_coding	-	0.99971	chr17	4555631
ENSG00000167741.10	GGT6	protein_coding	-	0.90272	chr17	4560818
ENSG00000188176.11	SMTNL2	protein_coding	+	1.0	chr17	4583999
ENSG00000235085.3	AC091153.4	antisense	+	1.0	chr17	4673830
ENSG00000141456.14	PELP1	protein_coding	-	0.96328	chr17	4704229
ENSG00000244184.1	RP11-314A20.2	antisense	+	1.0	chr17	4704338
ENSG00000141480.17	ARRB2	protein_coding	+	0.95221	chr17	4710489
ENSG00000161920.9	MED11	protein_coding	+	0.82518	chr17	4731428
ENSG00000161921.14	CXCL16	protein_coding	-	0.92702	chr17	4739922
ENSG00000141497.13	ZMYND15	protein_coding	+	1.0	chr17	4740015
ENSG00000182853.11	VMO1	protein_coding	-	1.0	chr17	4786433
ENSG00000280254.1	RP11-81A22.4	TEC	+	0.9464	chr17	4787057
ENSG00000182327.7	GLTPD2	protein_coding	+	1.0	chr17	4789226
ENSG00000142507.9	PSMB6	protein_coding	+	0.9514	chr17	4796144
ENSG00000262165.2	RP11-81A22.5	protein_coding	-	1.0	chr17	4807013
ENSG00000129219.13	PLD2	protein_coding	+	1.0	chr17	4807096
ENSG00000141503.15	MINK1	protein_coding	+	0.99882	chr17	4833388
ENSG00000205710.3	C17orf107	protein_coding	+	0.99969	chr17	4899418
ENSG00000108556.7	CHRNE	protein_coding	-	0.99304	chr17	4903074
ENSG00000185245.7	GP1BA	protein_coding	+	0.98793	chr17	4932297
ENSG00000108528.13	SLC25A11	protein_coding	-	1.0	chr17	4940007
ENSG00000108523.15	RNF167	protein_coding	+	0.99974	chr17	4940252
ENSG00000108515.17	ENO3	protein_coding	+	0.96562	chr17	4948092
ENSG00000108518.7	PFN1	protein_coding	-	0.97209	chr17	4949061
ENSG00000091640.7	SPAG7	protein_coding	-	0.97343	chr17	4967872
ENSG00000234203.1	RP5-1050D4.2	antisense	+	1.0	chr17	4974360
ENSG00000108509.20	CAMTA2	protein_coding	-	1.0	chr17	4987652
ENSG00000262227.1	RP5-1050D4.5	antisense	+	1.0	chr17	4987706
ENSG00000196388.8	INCA1	protein_coding	-	0.93723	chr17	4997610
ENSG00000129250.11	KIF1C	protein_coding	+	0.90216	chr17	4997948
ENSG00000227495.1	AC109333.10	antisense	-	1.0	chr17	5020093
ENSG00000132517.14	SLC52A1	protein_coding	-	0.87239	chr17	5052009
ENSG00000180787.5	ZFP3	protein_coding	+	0.99209	chr17	5078248
ENSG00000234327.7	AC012146.7	processed_transcript	+	0.98051	chr17	5111468
ENSG00000167840.13	ZNF232	protein_coding	-	0.99605	chr17	5123116
ENSG00000180626.9	ZNF594	protein_coding	-	0.84334	chr17	5191883
ENSG00000261879.5	RP11-333E1.1	antisense	+	0.99023	chr17	5192084
ENSG00000161929.14	SCIMP	protein_coding	-	0.83172	chr17	5234860
ENSG00000029725.16	RABEP1	protein_coding	+	0.98766	chr17	5282265
ENSG00000263220.1	RP11-420A6.2	antisense	-	1.0	chr17	5371626
ENSG00000108559.11	NUP88	protein_coding	-	0.96487	chr17	5419640
ENSG00000129197.14	RPAIN	protein_coding	+	0.90574	chr17	5420161
ENSG00000263272.1	CTC-524C5.2	antisense	-	0.97351	chr17	5432541
ENSG00000108561.8	C1QBP	protein_coding	-	0.95463	chr17	5448808
ENSG00000005100.12	DHX33	protein_coding	-	0.97846	chr17	5469060
ENSG00000167842.15	MIS12	protein_coding	+	0.9702	chr17	5486285
ENSG00000072849.10	DERL2	protein_coding	-	0.98239	chr17	5486811
ENSG00000282980.1	RP11-807C20.2	processed_pseudogene	-	0.97288	chr17	5512537
ENSG00000091592.15	NLRP1	protein_coding	-	0.98419	chr17	5619424
ENSG00000179314.13	WSCD1	protein_coding	+	0.98771	chr17	5772234
ENSG00000129195.15	FAM64A	protein_coding	+	0.9412	chr17	6444415
ENSG00000091622.15	PITPNM3	protein_coding	-	0.9954	chr17	6556494
ENSG00000282936.1	CTC-281F24.5	protein_coding	-	1.0	chr17	6640316
ENSG00000198920.9	KIAA0753	protein_coding	-	1.0	chr17	6640757
ENSG00000129235.10	TXNDC17	protein_coding	+	0.99854	chr17	6640928
ENSG00000108590.10	MED31	protein_coding	-	0.99881	chr17	6651634
ENSG00000256806.5	C17orf100	protein_coding	+	0.9827	chr17	6651718
ENSG00000261996.1	CTC-281F24.1	lincRNA	-	1.0	chr17	6655009
ENSG00000274114.2	CTC-281F24.3	transcribed_unprocessed_pseudogene	+	0.90025	chr17	6657034
ENSG00000141485.16	SLC13A5	protein_coding	-	0.97486	chr17	6713567
ENSG00000132530.16	XAF1	protein_coding	+	0.86073	chr17	6755448
ENSG00000279296.1	PRAL	TEC	-	0.94125	chr17	6776116
ENSG00000177294.6	FBXO39	protein_coding	+	0.96122	chr17	6776223
ENSG00000167858.12	TEKT1	protein_coding	-	1.0	chr17	6831761
ENSG00000262943.7	ALOX12P2	transcribed_unprocessed_pseudogene	+	0.95336	chr17	6853861
ENSG00000262503.1	RP11-530N7.2	processed_pseudogene	-	1.0	chr17	6928191
ENSG00000263316.1	RP11-530N7.3	antisense	-	1.0	chr17	6978960
ENSG00000262089.1	RP11-589P10.5	lincRNA	-	1.0	chr17	6995189
ENSG00000108839.11	ALOX12	protein_coding	+	0.99979	chr17	6996065
ENSG00000215067.9	ALOX12-AS1	antisense	-	0.97593	chr17	7012349
ENSG00000219200.11	RNASEK	protein_coding	+	0.98144	chr17	7012417
ENSG00000258315.5	C17orf49	protein_coding	+	1.0	chr17	7014533
ENSG00000267532.5	MIR497HG	antisense	-	1.0	chr17	7019659
ENSG00000161940.10	BCL6B	protein_coding	+	1.0	chr17	7023020
ENSG00000174327.6	SLC16A13	protein_coding	+	1.0	chr17	7036075
ENSG00000174326.11	SLC16A11	protein_coding	-	1.0	chr17	7043923
ENSG00000132514.13	CLEC10A	protein_coding	-	0.99943	chr17	7080307
ENSG00000161944.16	ASGR2	protein_coding	-	0.99174	chr17	7115700
ENSG00000213876.4	RPL7AP64	processed_pseudogene	+	1.0	chr17	7140930
ENSG00000141505.11	ASGR1	protein_coding	-	0.94165	chr17	7179564
ENSG00000279812.1	CTD-2545G14.4	TEC	-	1.0	chr17	7192448
ENSG00000072778.19	ACADVL	protein_coding	+	1.0	chr17	7217716
ENSG00000132535.18	DLG4	protein_coding	-	1.0	chr17	7219702
ENSG00000199053.3	MIR324	miRNA	-	1.0	chr17	7223379
ENSG00000004975.11	DVL2	protein_coding	-	1.0	chr17	7234545
ENSG00000040633.12	PHF23	protein_coding	-	1.0	chr17	7239722
ENSG00000170296.9	GABARAP	protein_coding	-	0.95927	chr17	7242199
ENSG00000279641.1	CTD-2545G14.6	TEC	+	0.98118	chr17	7242771
ENSG00000175826.11	CTDNEP1	protein_coding	-	0.80835	chr17	7252023
ENSG00000170291.14	ELP5	protein_coding	+	0.98513	chr17	7252082
ENSG00000181885.18	CLDN7	protein_coding	-	1.0	chr17	7263983
ENSG00000181856.14	SLC2A4	protein_coding	+	0.95434	chr17	7281667
ENSG00000006047.12	YBX2	protein_coding	-	0.9873	chr17	7294615
ENSG00000132522.15	GPS2	protein_coding	-	0.95202	chr17	7315564
ENSG00000215041.9	NEURL4	protein_coding	-	1.0	chr17	7329393
ENSG00000072818.11	ACAP1	protein_coding	+	0.97573	chr17	7336529
ENSG00000213859.4	KCTD11	protein_coding	+	0.99709	chr17	7351889
ENSG00000174292.12	TNK1	protein_coding	+	1.0	chr17	7380534
ENSG00000187838.16	PLSCR3	protein_coding	-	1.0	chr17	7394843
ENSG00000205544.3	TMEM256	protein_coding	-	0.99485	chr17	7404137
ENSG00000169992.9	NLGN2	protein_coding	+	1.0	chr17	7404874
ENSG00000181284.2	TMEM102	protein_coding	+	1.0	chr17	7435443
ENSG00000161958.10	FGF11	protein_coding	+	0.99682	chr17	7438273
ENSG00000170175.10	CHRNB1	protein_coding	+	0.90023	chr17	7445061
ENSG00000174282.11	ZBTB4	protein_coding	-	1.0	chr17	7484263
ENSG00000181222.15	POLR2A	protein_coding	+	0.98945	chr17	7484366
ENSG00000239697.10	TNFSF12	protein_coding	+	0.99966	chr17	7548891
ENSG00000276384.1	RP11-186B7.7	antisense	-	1.0	chr17	7558245
ENSG00000161955.16	TNFSF13	protein_coding	+	0.98857	chr17	7558292
ENSG00000161956.12	SENP3	protein_coding	+	0.98206	chr17	7561875
ENSG00000161960.14	EIF4A1	protein_coding	+	0.84292	chr17	7572706
ENSG00000209582.1	SNORA48	snoRNA	+	1.0	chr17	7574713
ENSG00000238917.1	SNORD10	snoRNA	+	1.0	chr17	7576811
ENSG00000129226.13	CD68	protein_coding	+	0.91569	chr17	7579467
ENSG00000233223.2	AC113189.5	antisense	-	1.0	chr17	7583518
ENSG00000129255.15	MPDU1	protein_coding	+	0.96454	chr17	7583529
ENSG00000129194.7	SOX15	protein_coding	-	1.0	chr17	7590170
ENSG00000129214.14	SHBG	protein_coding	+	1.0	chr17	7613946
ENSG00000129245.11	FXR2	protein_coding	-	0.97685	chr17	7614871
ENSG00000141504.11	SAT2	protein_coding	-	1.0	chr17	7627876
ENSG00000129244.8	ATP1B2	protein_coding	+	0.92918	chr17	7646627
ENSG00000141510.16	TP53	protein_coding	-	0.93408	chr17	7677434
ENSG00000262251.1	RP11-199F11.2	sense_intronic	-	0.95764	chr17	7686300
ENSG00000141499.16	WRAP53	protein_coding	+	0.99987	chr17	7686372
ENSG00000108947.4	EFNB3	protein_coding	+	0.99981	chr17	7705202
ENSG00000183914.14	DNAH2	protein_coding	+	0.98194	chr17	7717354
ENSG00000132510.10	KDM6B	protein_coding	+	0.99914	chr17	7839904
ENSG00000167874.6	TMEM88	protein_coding	+	1.0	chr17	7855065
ENSG00000182224.11	CYB5D1	protein_coding	+	0.98655	chr17	7857892
ENSG00000280046.1	RP11-1099M24.6	TEC	+	0.98632	chr17	7858943
ENSG00000170004.16	CHD3	protein_coding	+	0.99987	chr17	7884806
ENSG00000183011.13	NAA38	protein_coding	-	0.96238	chr17	7885238
ENSG00000179859.9	AC025335.1	protein_coding	-	0.83811	chr17	7916276
ENSG00000170049.9	KCNAB3	protein_coding	-	0.95977	chr17	7929803
ENSG00000170043.11	TRAPPC1	protein_coding	-	1.0	chr17	7932100
ENSG00000170037.13	CNTROB	protein_coding	+	1.0	chr17	7932124
ENSG00000132518.6	GUCY2D	protein_coding	+	1.0	chr17	8002594
ENSG00000279174.1	RP11-1099M24.9	TEC	-	1.0	chr17	8016378
ENSG00000179593.15	ALOX15B	protein_coding	+	0.99278	chr17	8039017
ENSG00000214999.3	AC129492.6	antisense	+	1.0	chr17	8079942
ENSG00000179477.9	ALOX12B	protein_coding	-	1.0	chr17	8087703
ENSG00000179148.9	ALOXE3	protein_coding	-	0.99972	chr17	8119047
ENSG00000179111.8	HES7	protein_coding	-	0.99676	chr17	8124092
ENSG00000284117.1	MIR6883	miRNA	-	1.0	chr17	8145071
ENSG00000179094.15	PER1	protein_coding	-	0.99709	chr17	8156506
ENSG00000220205.8	VAMP2	protein_coding	-	0.99932	chr17	8163546
ENSG00000179029.14	TMEM107	protein_coding	-	0.93705	chr17	8176399
ENSG00000196544.7	BORCS6	protein_coding	-	0.99974	chr17	8190907
ENSG00000178999.12	AURKB	protein_coding	-	0.98712	chr17	8210598
ENSG00000178977.3	LINC00324	lincRNA	-	0.98965	chr17	8224043
ENSG00000178921.13	PFAS	protein_coding	+	0.96633	chr17	8247618
ENSG00000178971.13	CTC1	protein_coding	-	0.96664	chr17	8248044
ENSG00000269947.1	RP11-849F2.9	lincRNA	+	0.97079	chr17	8277763
ENSG00000108961.13	RANGRF	protein_coding	+	1.0	chr17	8289644
ENSG00000125434.10	SLC25A35	protein_coding	-	0.99234	chr17	8295343
ENSG00000198844.10	ARHGEF15	protein_coding	+	0.96192	chr17	8310241
ENSG00000226871.1	AC135178.7	antisense	-	1.0	chr17	8318712
ENSG00000265749.5	RP11-849F2.5	antisense	+	0.82076	chr17	8365563
ENSG00000184619.3	KRBA2	protein_coding	-	0.93787	chr17	8376711
ENSG00000189051.5	RNF222	protein_coding	-	0.93222	chr17	8397826
ENSG00000166579.15	NDEL1	protein_coding	+	0.99628	chr17	8413131
ENSG00000133026.12	MYH10	protein_coding	-	0.99795	chr17	8630761
ENSG00000185156.5	MFSD6L	protein_coding	-	1.0	chr17	8799349
ENSG00000276231.4	PIK3R6	protein_coding	-	1.0	chr17	8867677
ENSG00000141506.13	PIK3R5	protein_coding	-	0.99813	chr17	8965712
ENSG00000065320.8	NTN1	protein_coding	+	0.99239	chr17	9021542
ENSG00000271851.1	RP11-565F19.2	sense_intronic	-	0.89599	chr17	9555696
ENSG00000170310.14	STX8	protein_coding	-	0.93904	chr17	9576591
ENSG00000166596.14	CFAP52	protein_coding	+	0.98272	chr17	9576627
ENSG00000154914.16	USP43	protein_coding	+	0.99944	chr17	9644698
ENSG00000065325.12	GLP2R	protein_coding	+	0.99742	chr17	9822206
ENSG00000109047.7	RCVRN	protein_coding	-	0.9968	chr17	9905621
ENSG00000007237.18	GAS7	protein_coding	-	0.98046	chr17	10198551
ENSG00000109063.14	MYH3	protein_coding	-	0.89804	chr17	10657309
ENSG00000261433.1	CTC-297N7.1	lincRNA	-	1.0	chr17	10659082
ENSG00000170222.11	ADPRM	protein_coding	+	1.0	chr17	10697594
ENSG00000133028.10	SCO1	protein_coding	-	0.9007	chr17	10698375
ENSG00000264176.1	MAGOH2P	transcribed_processed_pseudogene	-	0.97018	chr17	10716511
ENSG00000263400.6	TMEM220-AS1	antisense	+	1.0	chr17	10729777
ENSG00000187824.8	TMEM220	protein_coding	-	0.96785	chr17	10730316
ENSG00000264016.2	CTC-297N7.9	lincRNA	-	1.0	chr17	10769016
ENSG00000263429.3	LINC00675	protein_coding	-	1.0	chr17	10804099
ENSG00000263508.5	RP11-963H4.3	lincRNA	+	1.0	chr17	10849541
ENSG00000188803.14	SHISA6	protein_coding	+	0.9996	chr17	11241263
ENSG00000264727.1	RP11-680C21.1	lincRNA	+	0.94507	chr17	11288205
ENSG00000007174.17	DNAH9	protein_coding	+	0.98868	chr17	11598431
ENSG00000266368.1	RP11-1096G20.5	antisense	-	1.0	chr17	11977438
ENSG00000154957.13	ZNF18	protein_coding	-	0.9482	chr17	11997510
ENSG00000065559.14	MAP2K4	protein_coding	+	0.8217	chr17	12020824
ENSG00000241185.2	RPL21P122	transcribed_processed_pseudogene	-	0.83321	chr17	12021508
ENSG00000263648.1	RP11-471L13.3	processed_pseudogene	+	0.98679	chr17	12115547
ENSG00000179136.6	LINC00670	lincRNA	+	0.96871	chr17	12549782
ENSG00000141052.17	MYOCD	protein_coding	+	0.99986	chr17	12665890
ENSG00000006740.16	ARHGAP44	protein_coding	+	0.99708	chr17	12789539
ENSG00000265489.1	RP11-1090M7.1	antisense	-	0.96637	chr17	12790242
ENSG00000280168.1	RP11-1090M7.3	TEC	-	1.0	chr17	12973834
ENSG00000277621.1	RP11-597M12.2	antisense	-	1.0	chr17	12983002
ENSG00000006744.18	ELAC2	protein_coding	-	0.9867	chr17	13018187
ENSG00000153976.2	HS3ST3A1	protein_coding	-	0.92102	chr17	13601927
ENSG00000236088.9	COX10-AS1	processed_transcript	-	0.8375	chr17	14069495
ENSG00000006695.10	COX10	protein_coding	+	0.96523	chr17	14069496
ENSG00000231595.1	AC005224.2	lincRNA	+	0.99698	chr17	14210488
ENSG00000125430.8	HS3ST3B1	protein_coding	+	0.93691	chr17	14301083
ENSG00000266709.1	RP11-214O1.2	lincRNA	+	1.0	chr17	14303854
ENSG00000266378.1	RP11-214O1.3	lincRNA	+	0.98009	chr17	14327335
ENSG00000279660.1	RP11-849N15.3	TEC	+	1.0	chr17	15260513
ENSG00000109099.13	PMP22	protein_coding	-	0.99935	chr17	15265326
ENSG00000265445.1	RP11-849N15.1	antisense	+	1.0	chr17	15265456
ENSG00000125409.12	TEKT3	protein_coding	-	0.97409	chr17	15341641
ENSG00000234324.1	RPL9P2	processed_pseudogene	+	0.94229	chr17	15443639
ENSG00000239704.10	CDRT4	protein_coding	-	0.99321	chr17	15475728
ENSG00000223878.1	AC005517.3	processed_pseudogene	+	0.83988	chr17	15506866
ENSG00000170425.3	ADORA2B	protein_coding	+	0.99745	chr17	15944917
ENSG00000214941.7	ZSWIM7	protein_coding	-	0.87016	chr17	15993830
ENSG00000011295.15	TTC19	protein_coding	+	0.96507	chr17	15999380
ENSG00000275413.1	CTC-529I10.1	antisense	-	0.92078	chr17	16023653
ENSG00000227782.2	CTC-529I10.2	antisense	+	1.0	chr17	16040495
ENSG00000141027.20	NCOR1	protein_coding	-	0.95158	chr17	16216091
ENSG00000108474.16	PIGL	protein_coding	+	0.93169	chr17	16217209
ENSG00000166582.9	CENPV	protein_coding	-	0.97484	chr17	16353499
ENSG00000187688.14	TRPV2	protein_coding	+	1.0	chr17	16417562
ENSG00000175061.17	LRRC75A-AS1	processed_transcript	+	1.0	chr17	16438822
ENSG00000266651.1	RP11-138I1.3	lincRNA	-	0.98718	chr17	16440952
ENSG00000181350.11	LRRC75A	protein_coding	-	0.99882	chr17	16492153
ENSG00000141040.14	ZNF287	protein_coding	-	1.0	chr17	16569206
ENSG00000197566.9	ZNF624	protein_coding	-	0.99843	chr17	16653856
ENSG00000128438.10	TBC1D27	transcribed_unprocessed_pseudogene	-	0.9809	chr17	16934839
ENSG00000240505.8	TNFRSF13B	protein_coding	-	0.99126	chr17	16972118
ENSG00000133030.20	MPRIP	protein_coding	+	0.93209	chr17	17042545
ENSG00000225442.2	MPRIP-AS1	antisense	-	0.99686	chr17	17077752
ENSG00000263624.1	RP11-45M22.3	antisense	-	1.0	chr17	17169109
ENSG00000278864.1	RP11-45M22.2	TEC	+	1.0	chr17	17181504
ENSG00000179598.5	PLD6	protein_coding	-	0.93182	chr17	17206315
ENSG00000266498.1	RP11-45M22.5	lincRNA	-	1.0	chr17	17236118
ENSG00000154803.12	FLCN	protein_coding	-	0.94321	chr17	17237182
ENSG00000226359.1	ACTG1P24	processed_pseudogene	+	0.99662	chr17	17242010
ENSG00000141030.12	COPS3	protein_coding	-	0.99971	chr17	17281293
ENSG00000205309.13	NT5M	protein_coding	+	1.0	chr17	17303335
ENSG00000227158.1	AC073621.2	processed_pseudogene	+	0.99474	chr17	17422681
ENSG00000141026.5	MED9	protein_coding	+	0.8622	chr17	17476986
ENSG00000108551.4	RASD1	protein_coding	-	1.0	chr17	17496395
ENSG00000265511.1	RP11-524F11.1	antisense	+	1.0	chr17	17507351
ENSG00000133027.17	PEMT	protein_coding	-	1.0	chr17	17591708
ENSG00000279200.1	RP11-524F11.3	TEC	+	0.85026	chr17	17616043
ENSG00000108557.18	RAI1	protein_coding	+	1.0	chr17	17681473
ENSG00000226746.2	SMCR5	antisense	-	1.0	chr17	17779529
ENSG00000072310.16	SREBF1	protein_coding	-	0.99914	chr17	17837002
ENSG00000197815.4	RP1-253P7.4	antisense	+	0.85253	chr17	17858227
ENSG00000175662.17	TOM1L2	protein_coding	-	0.99509	chr17	17972422
ENSG00000171962.17	DRC3	protein_coding	+	0.99243	chr17	17972813
ENSG00000232344.2	AC087163.2	processed_pseudogene	+	0.98085	chr17	18010643
ENSG00000280198.1	RP11-384M20.1	TEC	-	1.0	chr17	18026771
ENSG00000171953.15	ATPAF2	protein_coding	-	0.99878	chr17	18039209
ENSG00000141034.9	GID4	protein_coding	+	0.95371	chr17	18039292
ENSG00000108591.9	DRG2	protein_coding	+	1.0	chr17	18087886
ENSG00000091536.16	MYO15A	protein_coding	+	0.97547	chr17	18118582
ENSG00000266677.1	RP11-258F1.1	antisense	-	0.88737	chr17	18178365
ENSG00000091542.8	ALKBH5	protein_coding	+	0.96307	chr17	18183078
ENSG00000131899.10	LLGL1	protein_coding	+	0.94372	chr17	18225587
ENSG00000177731.15	FLII	protein_coding	-	1.0	chr17	18258916
ENSG00000177427.12	MIEF2	protein_coding	+	0.90792	chr17	18260534
ENSG00000260647.1	RP1-178F10.1	antisense	+	1.0	chr17	18268080
ENSG00000177302.14	TOP3A	protein_coding	-	0.95135	chr17	18315007
ENSG00000176994.10	SMCR8	protein_coding	+	0.97462	chr17	18315310
ENSG00000176974.19	SHMT1	protein_coding	-	0.95403	chr17	18363563
ENSG00000264177.1	RP1-37N7.1	antisense	-	0.83358	chr17	18388856
ENSG00000141127.14	PRPSAP2	protein_coding	+	0.95303	chr17	18856299
ENSG00000235672.1	AC090286.2	transcribed_processed_pseudogene	+	0.9178	chr17	18908279
ENSG00000154025.15	SLC5A10	protein_coding	+	0.89989	chr17	18950345
ENSG00000188522.14	FAM83G	protein_coding	-	0.98505	chr17	19004804
ENSG00000072134.15	EPN2	protein_coding	+	0.94903	chr17	19215615
ENSG00000235397.1	EPN2-AS1	antisense	-	0.98342	chr17	19306261
ENSG00000166484.19	MAPK7	protein_coding	+	0.99983	chr17	19377721
ENSG00000108641.14	B9D1	protein_coding	-	1.0	chr17	19378182
ENSG00000166482.11	MFAP4	protein_coding	-	1.0	chr17	19387240
ENSG00000128482.15	RNF112	protein_coding	+	1.0	chr17	19411125
ENSG00000227078.1	LINC02094	lincRNA	+	1.0	chr17	19419035
ENSG00000142494.13	SLC47A1	protein_coding	+	0.94837	chr17	19495385
ENSG00000228983.9	SLC47A1P1	transcribed_unprocessed_pseudogene	+	0.94583	chr17	19579943
ENSG00000231625.4	CTD-2104P17.1	transcribed_unprocessed_pseudogene	+	1.0	chr17	19615789
ENSG00000072210.18	ALDH3A2	protein_coding	+	0.98583	chr17	19648136
ENSG00000264932.3	CTD-2104P17.2	antisense	-	1.0	chr17	19649935
ENSG00000180638.17	SLC47A2	protein_coding	-	0.99978	chr17	19718979
ENSG00000262681.2	RP11-311F12.1	lincRNA	+	0.99904	chr17	19719059
ENSG00000108602.17	ALDH3A1	protein_coding	-	0.99979	chr17	19748943
ENSG00000083290.19	ULK2	protein_coding	-	0.98413	chr17	19867936
ENSG00000270091.1	RP11-78O7.2	lincRNA	-	1.0	chr17	19897287
ENSG00000108599.14	AKAP10	protein_coding	-	0.99034	chr17	19978343
ENSG00000261033.1	RP11-209D14.2	antisense	-	1.0	chr17	20009234
ENSG00000128487.16	SPECC1	protein_coding	+	0.87535	chr17	20009344
ENSG00000187870.7	RNFT1P3	unprocessed_pseudogene	-	0.86887	chr17	20754501
ENSG00000233098.8	CCDC144NL-AS1	antisense	+	0.84641	chr17	20868433
ENSG00000124422.11	USP22	protein_coding	-	0.95795	chr17	21043760
ENSG00000109016.17	DHRS7B	protein_coding	+	0.98062	chr17	21123364
ENSG00000178307.9	TMEM11	protein_coding	-	0.99011	chr17	21214624
ENSG00000235530.6	AC087294.2	antisense	+	1.0	chr17	21218089
ENSG00000274180.1	NATD1	protein_coding	-	0.96097	chr17	21253410
ENSG00000184185.9	KCNJ12	protein_coding	+	0.80189	chr17	21376197
ENSG00000212719.10	C17orf51	protein_coding	-	0.98793	chr17	21551680
ENSG00000256618.2	MTRNR2L1	protein_coding	+	0.863	chr17	22523111
ENSG00000109046.14	WSB1	protein_coding	+	0.94745	chr17	27294076
ENSG00000266313.1	RP11-173M1.4	lincRNA	+	1.0	chr17	27333256
ENSG00000265683.1	RP11-173M1.5	processed_pseudogene	-	1.0	chr17	27352584
ENSG00000141068.13	KSR1	protein_coding	+	0.99078	chr17	27456714
ENSG00000266853.1	ITM2BP1	processed_pseudogene	-	1.0	chr17	27613251
ENSG00000007171.16	NOS2	protein_coding	-	0.88146	chr17	27800499
ENSG00000266527.1	RP11-138P22.1	antisense	+	0.98876	chr17	27874645
ENSG00000232859.9	LYRM9	protein_coding	-	1.0	chr17	27893383
ENSG00000087095.12	NLK	protein_coding	+	0.99049	chr17	28041737
ENSG00000267644.1	CTD-2008P7.10	lincRNA	+	0.97063	chr17	28219285
ENSG00000237575.4	PYY2	transcribed_unprocessed_pseudogene	+	1.0	chr17	28226563
ENSG00000109084.13	TMEM97	protein_coding	+	0.95438	chr17	28319095
ENSG00000109083.13	IFT20	protein_coding	-	0.9453	chr17	28335489
ENSG00000109079.9	TNFAIP1	protein_coding	+	1.0	chr17	28335602
ENSG00000004142.11	POLDIP2	protein_coding	-	1.0	chr17	28357522
ENSG00000244045.12	TMEM199	protein_coding	+	0.96072	chr17	28357581
ENSG00000004139.13	SARM1	protein_coding	+	0.98723	chr17	28365116
ENSG00000109072.13	VTN	protein_coding	-	1.0	chr17	28373091
ENSG00000277450.1	CTB-96E2.10	sense_intronic	+	1.0	chr17	28373256
ENSG00000279532.1	CTB-96E2.6	TEC	-	0.86712	chr17	28374301
ENSG00000076351.12	SLC46A1	protein_coding	-	0.97568	chr17	28407197
ENSG00000109101.7	FOXN1	protein_coding	+	0.99817	chr17	28506243
ENSG00000109103.11	UNC119	protein_coding	-	0.99972	chr17	28552668
ENSG00000087111.20	PIGS	protein_coding	-	0.9848	chr17	28571872
